transaction_id,account_id,timestamp,amount,transaction_type,merchant_category,device_id,is_fraud_individual
2989324,acc_00773,2026-06-02 16:16:35,50.0,purchase,W,unknown_device,False
2989325,acc_01199,2026-06-02 16:16:55,62.95,purchase,W,unknown_device,False
2989326,acc_01200,2026-06-02 16:17:07,47.95,purchase,W,unknown_device,False
2989327,acc_00531,2026-06-02 16:17:10,600.0,purchase,W,unknown_device,False
2989328,acc_01201,2026-06-02 16:17:11,50.0,purchase,H,MacOS,False
2989329,acc_00663,2026-06-02 16:17:12,300.0,purchase,W,unknown_device,False
2989330,acc_01202,2026-06-02 16:17:18,632.0,purchase,W,unknown_device,False
2989331,acc_01203,2026-06-02 16:17:30,26.95,purchase,W,unknown_device,False
2989332,acc_01204,2026-06-02 16:17:36,90.0,purchase,W,unknown_device,False
2989333,acc_00902,2026-06-02 16:17:38,100.0,purchase,W,unknown_device,False
2989334,acc_01205,2026-06-02 16:17:42,47.0,purchase,W,unknown_device,False
2989335,acc_00332,2026-06-02 16:17:49,108.5,purchase,W,unknown_device,False
2989336,acc_01206,2026-06-02 16:17:49,57.95,purchase,W,unknown_device,False
2989337,acc_01207,2026-06-02 16:18:13,50.0,purchase,W,unknown_device,False
2989338,acc_01133,2026-06-02 16:18:43,24.5,purchase,W,unknown_device,False
2989339,acc_00389,2026-06-02 16:18:44,25.981,purchase,C,SM-J700M Build/MMB29K,False
2989340,acc_01208,2026-06-02 16:18:50,50.0,purchase,S,Windows,False
2989341,acc_01209,2026-06-02 16:19:18,659.99,purchase,W,unknown_device,False
2989342,acc_00588,2026-06-02 16:19:39,35.0,purchase,W,unknown_device,False
2989343,acc_00063,2026-06-02 16:19:43,57.95,purchase,W,unknown_device,False
2989344,acc_00228,2026-06-02 16:19:45,509.36,purchase,W,unknown_device,False
2989345,acc_01210,2026-06-02 16:19:51,50.0,purchase,W,unknown_device,False
2989346,acc_01211,2026-06-02 16:19:53,25.0,purchase,W,unknown_device,False
2989347,acc_00518,2026-06-02 16:19:58,18.005,purchase,C,Windows,False
2989348,acc_01212,2026-06-02 16:20:14,50.0,purchase,W,unknown_device,False
2989349,acc_01213,2026-06-02 16:20:39,100.0,purchase,R,iOS Device,False
2989350,acc_01214,2026-06-02 16:20:46,34.0,purchase,W,unknown_device,False
2989351,acc_00799,2026-06-02 16:21:09,40.0,purchase,W,unknown_device,False
2989352,acc_01215,2026-06-02 16:21:15,150.0,purchase,W,unknown_device,False
2989353,acc_00292,2026-06-02 16:21:30,30.95,purchase,W,unknown_device,False
2989354,acc_01182,2026-06-02 16:21:42,500.0,purchase,W,unknown_device,False
2989355,acc_00045,2026-06-02 16:22:00,148.5,purchase,W,unknown_device,False
2989356,acc_00385,2026-06-02 16:22:02,159.95,purchase,W,unknown_device,False
2989357,acc_00618,2026-06-02 16:22:07,226.0,purchase,W,unknown_device,True
2989358,acc_01216,2026-06-02 16:22:17,226.0,purchase,W,unknown_device,False
2989359,acc_00434,2026-06-02 16:23:00,125.0,purchase,W,unknown_device,False
2989360,acc_00625,2026-06-02 16:23:08,44.0,purchase,W,unknown_device,False
2989361,acc_01217,2026-06-02 16:23:08,50.0,purchase,R,Windows,False
2989362,acc_00725,2026-06-02 16:23:10,55.0,purchase,W,unknown_device,False
2989363,acc_00048,2026-06-02 16:23:16,10.936,purchase,C,Windows,False
2989364,acc_00761,2026-06-02 16:23:22,250.0,purchase,W,unknown_device,False
2989365,acc_01218,2026-06-02 16:23:24,154.95,purchase,W,unknown_device,False
2989366,acc_00634,2026-06-02 16:23:24,2507.95,purchase,W,unknown_device,False
2989367,acc_01190,2026-06-02 16:23:25,117.0,purchase,W,unknown_device,True
2989368,acc_01219,2026-06-02 16:23:26,60.0,purchase,W,unknown_device,False
2989369,acc_00531,2026-06-02 16:23:32,300.0,purchase,W,unknown_device,False
2989370,acc_00060,2026-06-02 16:23:38,37.0,purchase,W,unknown_device,False
2989371,acc_01220,2026-06-02 16:24:00,30.95,purchase,W,unknown_device,False
2989372,acc_01221,2026-06-02 16:24:02,100.0,purchase,W,unknown_device,False
2989373,acc_00590,2026-06-02 16:24:05,338.61,purchase,W,unknown_device,False
2989374,acc_00199,2026-06-02 16:24:25,100.0,purchase,R,Windows,False
2989375,acc_00916,2026-06-02 16:24:26,40.0,purchase,W,unknown_device,False
2989376,acc_00048,2026-06-02 16:24:29,8.7,purchase,C,Moto G Play Build/MPIS24.241-15.3-26,False
2989377,acc_00007,2026-06-02 16:24:39,107.95,purchase,W,unknown_device,False
2989378,acc_00264,2026-06-02 16:24:54,100.0,purchase,R,iOS Device,False
2989379,acc_01222,2026-06-02 16:24:59,50.0,purchase,H,Windows,False
2989380,acc_00559,2026-06-02 16:25:03,80.0,purchase,S,Windows,False
2989381,acc_01223,2026-06-02 16:25:28,514.0,purchase,W,unknown_device,False
2989382,acc_01145,2026-06-02 16:25:43,57.95,purchase,W,unknown_device,False
2989383,acc_01224,2026-06-02 16:25:51,47.95,purchase,W,unknown_device,False
2989384,acc_00657,2026-06-02 16:26:12,97.0,purchase,W,unknown_device,False
2989385,acc_01126,2026-06-02 16:26:14,100.0,purchase,W,unknown_device,False
2989386,acc_01225,2026-06-02 16:26:19,100.0,purchase,H,Trident/7.0,False
2989387,acc_00245,2026-06-02 16:26:47,250.0,purchase,W,unknown_device,False
2989388,acc_01226,2026-06-02 16:26:52,100.0,purchase,W,unknown_device,False
2989389,acc_00215,2026-06-02 16:27:16,335.0,purchase,W,unknown_device,False
2989390,acc_01227,2026-06-02 16:27:27,300.0,purchase,W,unknown_device,False
2989391,acc_00675,2026-06-02 16:27:30,29.0,purchase,W,unknown_device,False
2989392,acc_01228,2026-06-02 16:27:50,57.95,purchase,W,unknown_device,False
2989393,acc_01229,2026-06-02 16:27:53,88.44,purchase,W,unknown_device,False
2989394,acc_01045,2026-06-02 16:27:57,200.0,purchase,W,unknown_device,False
2989395,acc_01230,2026-06-02 16:28:08,46.92,purchase,W,unknown_device,False
2989396,acc_00951,2026-06-02 16:28:49,117.0,purchase,W,unknown_device,False
2989397,acc_00136,2026-06-02 05:29:09,214.65,purchase,W,unknown_device,False
2989398,acc_01228,2026-06-02 16:29:03,92.95,purchase,W,unknown_device,False
2989399,acc_01231,2026-06-02 16:29:10,45.0,purchase,W,unknown_device,False
2989400,acc_01232,2026-06-02 16:29:31,87.0,purchase,W,unknown_device,False
2989401,acc_01233,2026-06-02 16:29:33,150.0,purchase,W,unknown_device,False
2989402,acc_01234,2026-06-02 16:29:48,152.48,purchase,W,unknown_device,False
2989403,acc_00135,2026-06-02 16:29:53,34.5,purchase,W,unknown_device,False
2989404,acc_01235,2026-06-02 16:30:00,59.0,purchase,W,unknown_device,False
2989405,acc_00046,2026-06-02 16:30:01,175.0,purchase,W,unknown_device,False
2989406,acc_00315,2026-06-02 16:30:10,50.0,purchase,W,unknown_device,False
2989407,acc_01236,2026-06-02 16:30:14,100.0,purchase,S,Windows,False
2989408,acc_01237,2026-06-02 16:30:29,77.0,purchase,W,unknown_device,False
2989409,acc_00087,2026-06-02 16:30:48,150.0,purchase,W,unknown_device,False
2989410,acc_00048,2026-06-02 16:30:51,127.788,purchase,C,unknown_device,False
2989411,acc_01126,2026-06-02 16:31:10,117.0,purchase,W,unknown_device,False
2989412,acc_01238,2026-06-02 16:31:22,75.0,purchase,W,unknown_device,False
2989413,acc_01239,2026-06-02 16:31:33,100.0,purchase,H,MacOS,False
2989414,acc_01240,2026-06-02 16:31:34,475.0,purchase,W,unknown_device,False
2989415,acc_00097,2026-06-02 16:31:45,72.99,purchase,W,unknown_device,False
2989416,acc_00731,2026-06-02 16:32:09,15.0,purchase,W,unknown_device,False
2989417,acc_00024,2026-06-02 16:32:18,57.95,purchase,W,unknown_device,False
2989418,acc_00356,2026-06-02 16:32:24,102.25,purchase,W,unknown_device,False
2989419,acc_01241,2026-06-02 16:32:46,20.0,purchase,W,unknown_device,False
2989420,acc_01242,2026-06-02 16:32:53,150.0,purchase,W,unknown_device,False
2989421,acc_01243,2026-06-02 16:33:01,117.0,purchase,W,unknown_device,False
2989422,acc_00531,2026-06-02 16:33:04,200.0,purchase,W,unknown_device,False
2989423,acc_01244,2026-06-02 16:33:18,1011.95,purchase,W,unknown_device,False
2989424,acc_01245,2026-06-02 16:33:34,428.73,purchase,W,unknown_device,True
2989425,acc_01246,2026-06-02 16:33:41,90.0,purchase,W,unknown_device,False
2989426,acc_00622,2026-06-02 06:30:33,107.95,purchase,W,unknown_device,False
2989427,acc_01247,2026-06-02 16:33:51,300.0,purchase,W,unknown_device,False
2989428,acc_00093,2026-06-02 16:34:00,50.0,purchase,W,unknown_device,False
2989429,acc_00117,2026-06-02 16:34:01,67.95,purchase,W,unknown_device,False
2989430,acc_00855,2026-06-02 16:34:02,54.5,purchase,W,unknown_device,False
2989431,acc_00046,2026-06-02 16:34:04,30.0,purchase,W,unknown_device,False
2989432,acc_01248,2026-06-02 16:34:31,47.95,purchase,W,unknown_device,False
2989433,acc_01249,2026-06-02 16:34:42,500.0,purchase,R,Trident/7.0,False
2989434,acc_01239,2026-06-02 16:34:57,100.0,purchase,H,MacOS,False
2989435,acc_01250,2026-06-02 16:34:57,187.95,purchase,W,unknown_device,False
2989436,acc_00625,2026-06-02 16:35:02,159.95,purchase,W,unknown_device,False
2989437,acc_01251,2026-06-02 16:35:04,77.95,purchase,W,unknown_device,False
2989438,acc_01252,2026-06-02 16:35:10,200.0,purchase,H,iOS Device,False
2989439,acc_00592,2026-06-02 16:35:18,30.95,purchase,W,unknown_device,False
2989440,acc_01213,2026-06-02 16:35:21,100.0,purchase,R,Windows,False
2989441,acc_01253,2026-06-02 16:35:30,107.95,purchase,W,unknown_device,False
2989442,acc_01254,2026-06-02 16:35:31,200.0,purchase,W,unknown_device,False
2989443,acc_01255,2026-06-02 16:35:31,100.0,purchase,W,unknown_device,False
2989444,acc_01256,2026-06-02 16:35:45,250.0,purchase,W,synthetic_device_ring_001,False
2989445,acc_01257,2026-06-02 16:35:46,142.95,purchase,W,unknown_device,False
2989446,acc_01258,2026-06-02 16:35:50,80.0,purchase,W,unknown_device,False
2989447,acc_01259,2026-06-02 16:35:54,49.0,purchase,W,unknown_device,False
2989448,acc_00402,2026-06-02 16:36:03,420.0,purchase,W,unknown_device,False
2989449,acc_00011,2026-06-02 16:36:15,12.326,purchase,C,unknown_device,False
2989450,acc_01260,2026-06-02 16:36:47,59.0,purchase,W,unknown_device,False
2989451,acc_01261,2026-06-02 16:36:50,100.0,purchase,S,Windows,False
2989452,acc_01160,2026-06-02 16:36:54,107.95,purchase,W,unknown_device,False
2989453,acc_01262,2026-06-02 16:37:09,100.0,purchase,W,unknown_device,False
2989454,acc_00215,2026-06-02 16:37:16,384.76,purchase,W,unknown_device,False
2989455,acc_01248,2026-06-02 16:37:37,47.95,purchase,W,unknown_device,False
2989456,acc_00594,2026-06-02 16:37:40,335.0,purchase,W,unknown_device,False
2989457,acc_01241,2026-06-02 16:37:50,25.95,purchase,W,unknown_device,False
2989458,acc_00278,2026-06-02 16:37:51,59.0,purchase,W,unknown_device,False
2989459,acc_01239,2026-06-02 16:37:53,100.0,purchase,H,MacOS,False
2989460,acc_01250,2026-06-02 16:38:01,57.95,purchase,W,unknown_device,False
2989461,acc_01263,2026-06-02 16:38:02,200.0,purchase,W,unknown_device,False
2989462,acc_01260,2026-06-02 16:38:07,59.0,purchase,W,unknown_device,False
2989463,acc_01264,2026-06-02 16:38:10,159.95,purchase,W,unknown_device,False
2989464,acc_00648,2026-06-02 16:38:25,226.0,purchase,W,unknown_device,False
2989465,acc_00048,2026-06-02 16:38:36,28.76,purchase,C,unknown_device,False
2989466,acc_00870,2026-06-02 16:38:46,57.95,purchase,W,unknown_device,False
2989467,acc_01246,2026-06-02 16:38:58,90.0,purchase,W,unknown_device,False
2989468,acc_00949,2026-06-02 16:39:07,25.0,purchase,R,synthetic_device_ring_001,False
2989469,acc_00949,2026-06-02 16:39:11,75.0,purchase,W,synthetic_device_ring_001,True
2989470,acc_01265,2026-06-02 16:39:19,50.0,purchase,W,unknown_device,False
2989471,acc_01266,2026-06-02 16:39:26,60.0,purchase,W,unknown_device,False
2989472,acc_00636,2026-06-02 16:39:45,25.95,purchase,W,unknown_device,False
2989473,acc_00119,2026-06-02 16:40:10,28.76,purchase,C,unknown_device,False
2989474,acc_00385,2026-06-02 16:40:37,49.0,purchase,W,unknown_device,False
2989475,acc_00174,2026-06-02 16:40:38,156.0,purchase,W,unknown_device,False
2989476,acc_00495,2026-06-02 16:40:43,671.42,purchase,W,unknown_device,False
2989477,acc_01034,2026-06-02 16:40:54,120.0,purchase,W,unknown_device,False
2989478,acc_01267,2026-06-02 16:41:03,150.0,purchase,W,unknown_device,False
2989479,acc_01258,2026-06-02 16:41:16,97.0,purchase,W,unknown_device,False
2989480,acc_00063,2026-06-02 16:41:18,460.0,purchase,W,unknown_device,False
2989481,acc_01268,2026-06-02 16:41:21,10.0,purchase,S,Windows,False
2989482,acc_01269,2026-06-02 16:41:41,34.0,purchase,W,unknown_device,False
2989483,acc_01270,2026-06-02 16:41:45,186.0,purchase,W,unknown_device,False
2989484,acc_00618,2026-06-02 16:41:51,209.95,purchase,W,unknown_device,False
2989485,acc_00595,2026-06-02 16:42:03,50.0,purchase,W,unknown_device,False
2989486,acc_00045,2026-06-02 16:42:18,213.0,purchase,W,unknown_device,False
2989487,acc_01271,2026-06-02 16:42:25,335.0,purchase,W,unknown_device,False
2989488,acc_00003,2026-06-02 16:42:25,60.0,purchase,W,unknown_device,False
2989489,acc_01246,2026-06-02 16:42:34,107.0,purchase,W,unknown_device,False
2989490,acc_01258,2026-06-02 16:42:38,49.0,purchase,W,unknown_device,False
2989491,acc_01261,2026-06-02 16:42:46,100.0,purchase,S,Windows,False
2989492,acc_01272,2026-06-02 16:42:50,30.0,purchase,W,unknown_device,False
2989493,acc_01273,2026-06-02 16:42:58,24.0,purchase,W,unknown_device,False
2989494,acc_01274,2026-06-02 16:43:03,343.15,purchase,W,unknown_device,False
2989495,acc_00755,2026-06-02 16:43:08,25.0,purchase,W,unknown_device,False
2989496,acc_01261,2026-06-02 16:43:08,100.0,purchase,S,Windows,False
2989497,acc_00636,2026-06-02 16:43:30,68.5,purchase,W,unknown_device,False
2989498,acc_01261,2026-06-02 16:43:33,100.0,purchase,S,Windows,False
2989499,acc_01275,2026-06-02 16:43:39,77.95,purchase,W,unknown_device,False
2989500,acc_01261,2026-06-02 16:43:52,100.0,purchase,S,Windows,False
2989501,acc_00694,2026-06-02 16:43:56,107.95,purchase,W,unknown_device,False
2989502,acc_01261,2026-06-02 16:44:14,100.0,purchase,S,Windows,False
2989503,acc_01276,2026-06-02 16:44:15,25.0,purchase,H,unknown_device,False
2989504,acc_01277,2026-06-02 16:44:28,597.94,purchase,W,unknown_device,False
2989505,acc_01261,2026-06-02 16:44:37,100.0,purchase,S,Windows,False
2989506,acc_00603,2026-06-02 16:44:40,250.0,purchase,W,unknown_device,False
2989507,acc_01261,2026-06-02 16:44:56,100.0,purchase,S,Windows,False
2989508,acc_00093,2026-06-02 16:45:16,117.0,purchase,W,unknown_device,False
2989509,acc_01278,2026-06-02 16:45:25,58.95,purchase,W,unknown_device,False
2989510,acc_01279,2026-06-02 16:45:31,100.0,purchase,W,unknown_device,False
2989511,acc_00003,2026-06-02 16:45:36,40.0,purchase,W,unknown_device,False
2989512,acc_01261,2026-06-02 16:45:42,100.0,purchase,S,Windows,False
2989513,acc_00119,2026-06-02 16:45:47,46.342,purchase,C,unknown_device,False
2989514,acc_00645,2026-06-02 16:45:51,92.0,purchase,W,unknown_device,False
2989515,acc_00007,2026-06-02 16:45:59,433.0,purchase,W,unknown_device,False
2989516,acc_00137,2026-06-02 16:46:02,103.0,purchase,W,unknown_device,False
2989517,acc_01280,2026-06-02 16:46:10,150.0,purchase,W,unknown_device,False
2989518,acc_01281,2026-06-02 16:46:18,108.95,purchase,W,unknown_device,False
2989519,acc_01261,2026-06-02 16:46:26,100.0,purchase,S,Windows,False
2989520,acc_00621,2026-06-02 16:46:32,50.0,purchase,W,unknown_device,False
2989521,acc_00864,2026-06-02 16:46:39,171.0,purchase,W,unknown_device,False
2989522,acc_01282,2026-06-02 16:46:41,25.0,purchase,H,MacOS,False
2989523,acc_01283,2026-06-02 16:47:13,264.35,purchase,W,unknown_device,False
2989524,acc_01261,2026-06-02 16:47:18,100.0,purchase,S,Windows,False
2989525,acc_00526,2026-06-02 16:47:25,18.0,purchase,W,unknown_device,False
2989526,acc_01034,2026-06-02 16:47:39,30.95,purchase,W,unknown_device,False
2989527,acc_01066,2026-06-02 16:47:55,51.357,purchase,C,unknown_device,False
2989528,acc_00239,2026-06-02 16:48:20,68.758,purchase,C,unknown_device,False
2989529,acc_01284,2026-06-02 01:05:09,87.0,purchase,W,unknown_device,False
2989530,acc_00143,2026-06-02 16:48:46,25.0,purchase,H,Nexus 6P Build/OPR5.170623.011,False
2989531,acc_00695,2026-06-02 16:48:54,226.0,purchase,W,unknown_device,False
2989532,acc_01074,2026-06-02 16:48:57,108.5,purchase,W,unknown_device,False
2989533,acc_00475,2026-06-02 16:49:20,58.95,purchase,W,unknown_device,False
2989534,acc_00045,2026-06-02 16:49:21,200.0,purchase,W,unknown_device,False
2989535,acc_00728,2026-06-02 16:49:25,226.0,purchase,W,unknown_device,False
2989536,acc_00066,2026-06-02 16:49:27,51.357,purchase,C,unknown_device,False
2989537,acc_01285,2026-06-02 16:49:36,200.0,purchase,W,unknown_device,False
2989538,acc_01248,2026-06-02 16:49:50,40.0,purchase,W,unknown_device,False
2989539,acc_00504,2026-06-02 16:49:59,134.95,purchase,W,unknown_device,False
2989540,acc_01286,2026-06-02 16:50:16,75.0,purchase,S,MacOS,False
2989541,acc_00456,2026-06-02 16:50:44,47.95,purchase,W,unknown_device,False
2989542,acc_01287,2026-06-02 16:51:02,200.0,purchase,W,unknown_device,False
2989543,acc_00063,2026-06-02 16:51:31,77.0,purchase,W,unknown_device,False
2989544,acc_00616,2026-06-02 16:51:35,632.0,purchase,W,unknown_device,True
2989545,acc_01288,2026-06-02 16:51:35,49.0,purchase,W,unknown_device,False
2989546,acc_01289,2026-06-02 16:51:47,120.0,purchase,W,unknown_device,False
2989547,acc_00657,2026-06-02 16:51:55,226.0,purchase,W,unknown_device,False
2989548,acc_00612,2026-06-02 16:52:02,59.0,purchase,W,unknown_device,False
2989549,acc_01290,2026-06-02 16:52:06,20.0,purchase,W,unknown_device,False
2989550,acc_01291,2026-06-02 16:52:08,82.95,purchase,W,unknown_device,False
2989551,acc_01292,2026-06-02 16:52:11,100.0,purchase,H,Trident/7.0,False
2989552,acc_01183,2026-06-02 16:52:12,15.0,purchase,S,rv:56.0,False
2989553,acc_00728,2026-06-02 16:52:18,65.0,purchase,W,unknown_device,False
2989554,acc_00800,2026-06-02 16:52:21,25.0,purchase,W,unknown_device,False
2989555,acc_01293,2026-06-02 01:06:03,16.555,purchase,C,unknown_device,False
2989556,acc_01294,2026-06-02 16:52:46,198.5,purchase,W,unknown_device,False
2989557,acc_01295,2026-06-02 16:53:02,100.0,purchase,W,unknown_device,False
2989558,acc_01296,2026-06-02 16:53:14,87.95,purchase,W,unknown_device,False
2989559,acc_00651,2026-06-02 16:53:15,226.0,purchase,W,unknown_device,False
2989560,acc_01297,2026-06-02 16:53:16,57.95,purchase,W,unknown_device,False
2989561,acc_00011,2026-06-02 16:53:37,14.622,purchase,C,unknown_device,False
2989562,acc_01298,2026-06-02 16:53:43,25.0,purchase,W,unknown_device,False
2989563,acc_00696,2026-06-02 16:53:44,25.95,purchase,W,unknown_device,False
2989564,acc_01299,2026-06-02 16:54:08,400.0,purchase,W,unknown_device,False
2989565,acc_00579,2026-06-02 16:54:27,72.95,purchase,W,unknown_device,False
2989566,acc_00827,2026-06-02 16:54:32,209.95,purchase,W,unknown_device,False
2989567,acc_00645,2026-06-02 16:54:34,59.0,purchase,W,unknown_device,False
2989568,acc_01248,2026-06-02 16:55:13,47.95,purchase,W,unknown_device,False
2989569,acc_01300,2026-06-02 16:55:48,49.0,purchase,W,unknown_device,True
2989570,acc_00456,2026-06-02 16:55:48,117.0,purchase,W,unknown_device,False
2989571,acc_00663,2026-06-02 16:56:07,92.95,purchase,W,unknown_device,False
2989572,acc_00624,2026-06-02 16:56:13,100.0,purchase,W,unknown_device,False
2989573,acc_01301,2026-06-02 16:56:30,107.95,purchase,W,unknown_device,False
2989574,acc_01302,2026-06-02 16:56:33,53.95,purchase,W,unknown_device,False
2989575,acc_00292,2026-06-02 16:56:45,47.95,purchase,W,unknown_device,False
2989576,acc_00188,2026-06-02 16:56:52,47.95,purchase,W,synthetic_device_ring_002,False
2989577,acc_00338,2026-06-02 16:56:52,55.0,purchase,W,unknown_device,False
2989578,acc_01303,2026-06-02 16:56:56,315.0,purchase,W,unknown_device,False
2989579,acc_01304,2026-06-02 16:57:00,49.0,purchase,W,unknown_device,False
2989580,acc_01305,2026-06-02 16:57:02,160.95,purchase,W,unknown_device,False
2989581,acc_00636,2026-06-02 16:57:19,53.97,purchase,W,unknown_device,False
2989582,acc_00663,2026-06-02 16:57:59,317.5,purchase,W,unknown_device,False
2989583,acc_01306,2026-06-02 16:58:14,20.0,purchase,W,unknown_device,False
2989584,acc_01307,2026-06-02 16:58:38,40.0,purchase,W,unknown_device,False
2989585,acc_00976,2026-06-02 16:58:40,60.0,purchase,W,unknown_device,False
2989586,acc_00701,2026-06-02 16:58:44,75.0,purchase,W,unknown_device,False
2989587,acc_01308,2026-06-02 16:58:46,175.0,purchase,W,unknown_device,False
2989588,acc_01309,2026-06-02 01:09:20,150.0,purchase,W,unknown_device,False
2989589,acc_00182,2026-06-02 16:58:51,100.0,purchase,H,Windows,False
2989590,acc_01310,2026-06-02 16:58:58,200.0,purchase,W,unknown_device,False
2989591,acc_00132,2026-06-02 16:59:10,50.0,purchase,W,unknown_device,False
2989592,acc_00810,2026-06-02 16:59:33,44.5,purchase,W,unknown_device,False
2989593,acc_01311,2026-06-02 16:59:41,54.5,purchase,W,unknown_device,False
2989594,acc_00633,2026-06-02 16:59:45,40.0,purchase,W,unknown_device,False
2989595,acc_01312,2026-06-02 16:59:47,150.0,purchase,W,unknown_device,False
2989596,acc_00875,2026-06-02 17:00:06,57.95,purchase,W,unknown_device,False
2989597,acc_00370,2026-06-02 17:00:12,30.0,purchase,W,unknown_device,False
2989598,acc_01313,2026-06-02 17:00:21,100.0,purchase,S,unknown_device,True
2989599,acc_01314,2026-06-02 17:00:26,311.95,purchase,W,unknown_device,False
2989600,acc_00875,2026-06-02 17:00:46,125.0,purchase,R,Windows,False
2989601,acc_00360,2026-06-02 17:00:50,50.0,purchase,H,iOS Device,False
2989602,acc_00045,2026-06-02 17:00:54,226.0,purchase,W,unknown_device,False
2989603,acc_01315,2026-06-02 17:01:01,150.0,purchase,H,MacOS,False
2989604,acc_00048,2026-06-02 17:01:08,13.534,purchase,C,Windows,False
2989605,acc_01288,2026-06-02 17:01:11,49.0,purchase,W,unknown_device,False
2989606,acc_01316,2026-06-02 17:01:13,30.0,purchase,W,unknown_device,False
2989607,acc_00571,2026-06-02 17:01:41,209.95,purchase,W,unknown_device,False
2989608,acc_00141,2026-06-02 17:01:42,10.0,purchase,W,unknown_device,False
2989609,acc_01317,2026-06-02 17:01:46,48.95,purchase,W,unknown_device,False
2989610,acc_00675,2026-06-02 17:01:49,43.0,purchase,W,unknown_device,False
2989611,acc_01318,2026-06-02 17:01:57,200.0,purchase,W,unknown_device,False
2989612,acc_00186,2026-06-02 17:02:00,124.95,purchase,W,unknown_device,False
2989613,acc_01319,2026-06-02 17:02:03,400.0,purchase,W,unknown_device,False
2989614,acc_01320,2026-06-02 17:02:27,120.0,purchase,W,unknown_device,False
2989615,acc_00750,2026-06-02 17:02:28,100.0,purchase,W,unknown_device,False
2989616,acc_00011,2026-06-02 17:02:31,10.936,purchase,C,unknown_device,False
2989617,acc_00384,2026-06-02 17:02:31,117.0,purchase,W,unknown_device,False
2989618,acc_01321,2026-06-02 17:03:40,100.0,purchase,H,Windows,False
2989619,acc_00843,2026-06-02 17:03:54,100.0,purchase,R,MacOS,False
2989620,acc_00292,2026-06-02 17:04:14,49.0,purchase,W,unknown_device,False
2989621,acc_01321,2026-06-02 17:04:19,100.0,purchase,H,Windows,False
2989622,acc_01322,2026-06-02 17:04:30,25.0,purchase,S,Windows,False
2989623,acc_01323,2026-06-02 17:04:38,47.95,purchase,W,unknown_device,False
2989624,acc_01324,2026-06-02 17:04:39,125.0,purchase,R,Trident/7.0,False
2989625,acc_01325,2026-06-02 17:04:52,386.95,purchase,W,unknown_device,False
2989626,acc_00422,2026-06-02 02:22:44,40.0,purchase,W,unknown_device,False
2989627,acc_01326,2026-06-02 02:33:44,54.5,purchase,W,unknown_device,False
2989628,acc_01327,2026-06-02 17:05:12,44.0,purchase,W,unknown_device,False
2989629,acc_01328,2026-06-02 17:05:36,335.0,purchase,W,unknown_device,False
2989630,acc_00239,2026-06-02 17:05:46,74.921,purchase,C,Windows,False
2989631,acc_01329,2026-06-02 17:06:03,92.95,purchase,W,unknown_device,False
2989632,acc_00640,2026-06-02 17:06:36,108.95,purchase,W,unknown_device,False
2989633,acc_01330,2026-06-02 17:06:40,10.0,purchase,W,unknown_device,False
2989634,acc_01331,2026-06-02 17:06:41,30.814,purchase,C,Windows,False
2989635,acc_01332,2026-06-02 17:06:47,30.029,purchase,C,unknown_device,True
2989636,acc_01333,2026-06-02 17:06:48,106.0,purchase,W,unknown_device,False
2989637,acc_01320,2026-06-02 17:06:58,130.5,purchase,W,unknown_device,False
2989638,acc_00093,2026-06-02 17:07:14,77.0,purchase,W,unknown_device,False
2989639,acc_01334,2026-06-02 06:31:19,43.97,purchase,W,unknown_device,False
2989640,acc_01307,2026-06-02 17:07:32,40.0,purchase,W,unknown_device,False
2989641,acc_01335,2026-06-02 17:07:37,159.95,purchase,W,unknown_device,False
2989642,acc_01336,2026-06-02 17:07:38,39.54,purchase,W,unknown_device,False
2989643,acc_01326,2026-06-02 03:00:44,29.0,purchase,W,unknown_device,False
2989644,acc_01074,2026-06-02 17:07:43,117.0,purchase,W,unknown_device,False
2989645,acc_01337,2026-06-02 17:07:47,20.0,purchase,W,unknown_device,False
2989646,acc_00045,2026-06-02 17:07:56,39.0,purchase,W,unknown_device,False
2989647,acc_01338,2026-06-02 17:08:01,1128.06,purchase,W,unknown_device,False
2989648,acc_01339,2026-06-02 17:08:12,209.95,purchase,W,synthetic_device_ring_002,False
2989649,acc_01340,2026-06-02 17:08:21,171.0,purchase,W,unknown_device,False
2989650,acc_01093,2026-06-02 17:08:32,100.0,purchase,W,unknown_device,False
2989651,acc_00638,2026-06-02 17:08:36,300.0,purchase,W,unknown_device,False
2989652,acc_00827,2026-06-02 17:08:40,125.0,purchase,W,unknown_device,False
2989653,acc_00154,2026-06-02 17:08:47,14.501,purchase,C,Windows,False
2989654,acc_01341,2026-06-02 17:09:30,60.0,purchase,W,unknown_device,False
2989655,acc_01342,2026-06-02 17:09:33,47.95,purchase,W,unknown_device,False
2989656,acc_00073,2026-06-02 17:10:09,124.97,purchase,W,unknown_device,False
2989657,acc_00385,2026-06-02 17:10:30,49.0,purchase,W,unknown_device,False
2989658,acc_00952,2026-06-02 17:10:54,2590.5,purchase,W,unknown_device,False
2989659,acc_01343,2026-06-02 17:11:02,75.0,purchase,W,unknown_device,False
2989660,acc_00571,2026-06-02 17:11:18,50.0,purchase,H,Trident/7.0,False
2989661,acc_01307,2026-06-02 17:11:21,49.0,purchase,W,unknown_device,False
2989662,acc_01344,2026-06-02 05:57:09,300.0,purchase,W,unknown_device,False
2989663,acc_00370,2026-06-02 17:11:35,39.0,purchase,W,unknown_device,False
