account_id,created_at,device_id,ip_subnet,payment_token,billing_address_hash,is_ring_member,ring_id
acc_01059,2026-06-02 15:15:20,unknown_device,unknown,17820,-1.0,False,
acc_01060,2026-06-02 15:15:32,unknown_device,unknown,5492,441.0,False,
acc_01061,2026-06-02 15:16:29,rv:11.0,unknown,6892,170.0,False,
acc_01062,2026-06-02 15:16:36,unknown_device,unknown,16081,441.0,False,
acc_01063,2026-06-02 15:17:19,iOS Device,unknown,10486,184.0,False,
acc_01064,2026-06-02 15:17:20,unknown_device,unknown,7323,170.0,False,
acc_01065,2026-06-02 15:17:27,unknown_device,unknown,1546,494.0,False,
acc_01066,2026-06-02 15:17:38,unknown_device,unknown,1976,-1.0,False,
acc_01067,2026-06-02 15:17:38,unknown_device,unknown,16883,272.0,False,
acc_01068,2026-06-02 15:18:00,unknown_device,unknown,1870,337.0,False,
acc_01069,2026-06-02 15:18:13,unknown_device,unknown,3056,441.0,False,
acc_01070,2026-06-02 15:18:19,unknown_device,unknown,8613,191.0,False,
acc_01071,2026-06-02 15:18:44,unknown_device,unknown,10776,337.0,False,
acc_01072,2026-06-02 15:19:12,unknown_device,unknown,1444,441.0,False,
acc_01073,2026-06-02 15:20:14,unknown_device,unknown,15066,472.0,False,
acc_01074,2026-06-02 15:20:16,unknown_device,unknown,17910,327.0,False,
acc_01075,2026-06-02 15:21:41,unknown_device,unknown,2302,387.0,False,
acc_01076,2026-06-02 15:22:56,unknown_device,unknown,synthetic_token_ring_004,433.0,True,ring_004
acc_01077,2026-06-02 15:22:58,unknown_device,unknown,16632,158.0,False,
acc_01078,2026-06-02 15:23:31,unknown_device,unknown,11366,315.0,False,
acc_01079,2026-06-02 15:24:01,unknown_device,unknown,15930,158.0,False,
acc_01080,2026-06-02 15:24:56,unknown_device,unknown,15678,143.0,False,
acc_01081,2026-06-02 15:25:01,unknown_device,unknown,7025,448.0,False,
acc_01082,2026-06-02 15:26:56,unknown_device,unknown,15851,327.0,False,
acc_01083,2026-06-02 15:26:57,unknown_device,unknown,10057,203.0,False,
acc_01084,2026-06-02 15:26:58,unknown_device,unknown,9992,330.0,False,
acc_01085,2026-06-02 15:27:02,unknown_device,unknown,7826,184.0,False,
acc_01086,2026-06-02 15:28:10,unknown_device,unknown,8765,191.0,False,
acc_01087,2026-06-02 15:28:27,unknown_device,unknown,12592,204.0,False,
acc_01088,2026-06-02 15:29:01,unknown_device,unknown,14102,325.0,False,
acc_01089,2026-06-02 15:29:15,unknown_device,unknown,12442,264.0,False,
acc_01090,2026-06-02 15:29:32,unknown_device,unknown,16085,264.0,False,
acc_01091,2026-06-02 15:30:36,Trident/7.0,unknown,synthetic_token_ring_004,387.0,True,ring_004
acc_01092,2026-06-02 15:31:25,Windows,unknown,12544,191.0,False,
acc_01093,2026-06-02 15:31:52,unknown_device,unknown,3056,444.0,False,
acc_01094,2026-06-02 15:32:27,unknown_device,unknown,12260,203.0,False,
acc_01095,2026-06-02 15:32:29,unknown_device,unknown,3295,498.0,False,
acc_01096,2026-06-02 15:32:29,unknown_device,unknown,9206,synthetic_addr_ring_005,True,ring_005
acc_01097,2026-06-02 15:32:34,unknown_device,unknown,10112,177.0,False,
acc_01098,2026-06-02 15:32:39,unknown_device,unknown,15757,299.0,False,
acc_01099,2026-06-02 15:32:45,unknown_device,unknown,11919,325.0,False,
acc_01100,2026-06-02 15:34:14,unknown_device,unknown,9790,315.0,False,
acc_01101,2026-06-02 15:34:28,unknown_device,unknown,2772,315.0,False,
acc_01102,2026-06-02 15:34:35,unknown_device,unknown,17933,194.0,False,
acc_01103,2026-06-02 15:35:05,rv:57.0,unknown,10616,448.0,False,
acc_01104,2026-06-02 15:35:30,unknown_device,unknown,1546,204.0,False,
acc_01105,2026-06-02 15:35:49,unknown_device,unknown,2039,253.0,False,
acc_01106,2026-06-02 15:37:06,Windows,unknown,16659,441.0,False,
acc_01107,2026-06-02 15:37:54,unknown_device,unknown,16115,205.0,False,
acc_01108,2026-06-02 15:38:00,Windows,unknown,11966,181.0,False,
acc_01109,2026-06-02 15:38:15,unknown_device,unknown,8522,220.0,False,
acc_01110,2026-06-02 15:38:55,unknown_device,unknown,11533,204.0,False,
acc_01111,2026-06-02 15:39:02,Trident/7.0,unknown,17416,264.0,False,
acc_01112,2026-06-02 15:39:03,unknown_device,unknown,7669,299.0,False,
acc_01113,2026-06-02 15:40:19,SAMSUNG SM-J327T Build/NRD90M,unknown,6053,184.0,False,
acc_01114,2026-06-02 15:40:34,unknown_device,unknown,13290,269.0,False,
acc_01115,2026-06-02 15:41:09,unknown_device,unknown,15757,264.0,False,
acc_01116,2026-06-02 15:41:14,unknown_device,unknown,11157,191.0,False,
acc_01117,2026-06-02 15:41:25,unknown_device,unknown,18334,226.0,False,
acc_01118,2026-06-02 15:42:44,unknown_device,unknown,7861,204.0,False,
acc_01119,2026-06-02 15:43:04,Trident/7.0,unknown,5909,330.0,False,
acc_01120,2026-06-02 15:43:09,rv:52.0,unknown,18375,184.0,False,
acc_01121,2026-06-02 15:44:01,unknown_device,unknown,6554,272.0,False,
acc_01122,2026-06-02 15:44:28,unknown_device,unknown,1070,476.0,False,
acc_01123,2026-06-02 15:44:29,unknown_device,unknown,10967,191.0,False,
acc_01124,2026-06-02 15:44:38,unknown_device,unknown,1663,123.0,False,
acc_01125,2026-06-02 15:44:59,unknown_device,unknown,15107,204.0,False,
acc_01126,2026-06-02 15:45:19,unknown_device,unknown,9175,325.0,False,
acc_01127,2026-06-02 15:45:58,unknown_device,unknown,10057,269.0,False,
acc_01128,2026-06-02 15:46:09,unknown_device,unknown,16521,492.0,False,
acc_01129,2026-06-02 15:47:19,unknown_device,unknown,2601,441.0,False,
acc_01130,2026-06-02 15:47:23,unknown_device,unknown,9485,315.0,False,
acc_01131,2026-06-02 15:47:26,unknown_device,unknown,1906,325.0,False,
acc_01132,2026-06-02 15:48:09,unknown_device,unknown,6489,494.0,False,
acc_01133,2026-06-02 15:48:39,unknown_device,unknown,12583,126.0,False,
acc_01134,2026-06-02 15:49:28,unknown_device,unknown,1724,126.0,False,
acc_01135,2026-06-02 15:49:59,unknown_device,unknown,12037,231.0,False,
acc_01136,2026-06-02 15:51:37,synthetic_device_ring_001,unknown,7493,-1.0,True,ring_001
acc_01137,2026-06-02 15:52:00,unknown_device,unknown,3682,143.0,False,
acc_01138,2026-06-02 15:53:53,unknown_device,unknown,8190,205.0,False,
acc_01139,2026-06-02 15:54:02,unknown_device,unknown,1284,264.0,False,
acc_01140,2026-06-02 15:54:24,unknown_device,unknown,10486,170.0,False,
acc_01141,2026-06-02 15:54:33,unknown_device,unknown,11131,485.0,False,
acc_01142,2026-06-02 15:54:57,unknown_device,unknown,4424,325.0,False,
acc_01143,2026-06-02 15:55:38,unknown_device,unknown,8965,433.0,False,
acc_01144,2026-06-02 15:55:45,Windows,unknown,16075,177.0,False,
acc_01145,2026-06-02 15:55:49,unknown_device,unknown,4702,476.0,False,
acc_01146,2026-06-02 15:55:55,unknown_device,unknown,14191,205.0,False,
acc_01147,2026-06-02 15:56:39,unknown_device,unknown,3090,325.0,False,
acc_01148,2026-06-02 15:57:05,unknown_device,unknown,6238,476.0,False,
acc_01149,2026-06-02 15:57:09,unknown_device,unknown,5970,512.0,False,
acc_01150,2026-06-02 15:57:11,iOS Device,unknown,3367,472.0,False,
acc_01151,2026-06-02 15:57:22,rv:11.0,unknown,10616,191.0,False,
acc_01152,2026-06-02 15:57:39,unknown_device,unknown,2779,325.0,False,
acc_01153,2026-06-02 15:58:05,unknown_device,unknown,8900,231.0,False,
acc_01154,2026-06-02 15:58:33,unknown_device,unknown,10856,264.0,False,
acc_01155,2026-06-02 15:58:38,unknown_device,unknown,12571,420.0,False,
acc_01156,2026-06-02 15:58:43,iOS Device,unknown,18268,472.0,False,
acc_01157,2026-06-02 15:58:48,unknown_device,unknown,13178,325.0,False,
acc_01158,2026-06-02 15:59:47,unknown_device,unknown,synthetic_token_ring_004,494.0,True,ring_004
acc_01159,2026-06-02 16:00:08,unknown_device,unknown,14080,264.0,False,
acc_01160,2026-06-02 16:00:39,unknown_device,unknown,3121,494.0,False,
acc_01161,2026-06-02 16:01:04,unknown_device,unknown,3898,181.0,False,
acc_01162,2026-06-02 16:03:05,unknown_device,unknown,10859,251.0,False,
acc_01163,2026-06-02 16:03:06,unknown_device,unknown,14649,476.0,False,
acc_01164,2026-06-02 16:03:11,unknown_device,unknown,15986,315.0,False,
acc_01165,2026-06-02 16:03:49,unknown_device,unknown,9303,476.0,False,
acc_01166,2026-06-02 16:03:52,unknown_device,unknown,1444,231.0,False,
acc_01167,2026-06-02 16:03:56,unknown_device,unknown,11900,191.0,False,
acc_01168,2026-06-02 16:04:06,unknown_device,unknown,14661,494.0,False,
acc_01169,2026-06-02 16:04:59,unknown_device,unknown,8468,126.0,False,
acc_01170,2026-06-02 16:05:18,unknown_device,unknown,2071,315.0,False,
acc_01171,2026-06-02 16:05:20,unknown_device,unknown,1333,synthetic_addr_ring_006,True,ring_006
acc_01172,2026-06-02 16:05:22,unknown_device,unknown,18132,184.0,False,
acc_01173,2026-06-02 16:05:53,unknown_device,unknown,6793,231.0,False,
acc_01174,2026-06-02 16:06:30,unknown_device,unknown,7438,181.0,False,
acc_01175,2026-06-02 16:06:55,unknown_device,unknown,10616,330.0,False,
acc_01176,2026-06-02 16:07:05,unknown_device,unknown,9749,231.0,False,
acc_01177,2026-06-02 16:07:11,unknown_device,unknown,1577,512.0,False,
acc_01178,2026-06-02 16:07:21,unknown_device,unknown,12592,226.0,False,
acc_01179,2026-06-02 16:07:25,unknown_device,unknown,5577,181.0,False,
acc_01180,2026-06-02 16:07:54,unknown_device,unknown,4578,204.0,False,
acc_01181,2026-06-02 16:08:29,Trident/7.0,unknown,15586,264.0,False,
acc_01182,2026-06-02 16:08:45,unknown_device,unknown,6470,299.0,False,
acc_01183,2026-06-02 16:09:55,unknown_device,unknown,2263,330.0,False,
acc_01184,2026-06-02 16:09:59,unknown_device,unknown,11814,191.0,False,
acc_01185,2026-06-02 16:11:00,iOS Device,unknown,11234,264.0,False,
acc_01186,2026-06-02 16:11:03,MacOS,unknown,4436,272.0,False,
acc_01187,2026-06-02 16:11:27,unknown_device,unknown,12718,264.0,False,
acc_01188,2026-06-02 16:12:11,Trident/7.0,unknown,16659,476.0,False,
acc_01189,2026-06-02 16:12:17,unknown_device,unknown,2487,337.0,False,
acc_01190,2026-06-02 16:12:39,unknown_device,unknown,12422,272.0,False,
acc_01191,2026-06-02 16:13:13,Windows,unknown,1724,225.0,False,
acc_01192,2026-06-02 16:13:41,unknown_device,unknown,2646,299.0,False,
acc_01193,2026-06-02 16:14:03,unknown_device,unknown,10075,315.0,False,
acc_01194,2026-06-02 16:14:04,iOS Device,unknown,18268,299.0,False,
acc_01195,2026-06-02 16:15:59,iOS Device,unknown,11319,343.0,False,
acc_01196,2026-06-02 16:16:10,unknown_device,unknown,16873,181.0,False,
acc_01197,2026-06-02 16:16:14,Windows,unknown,8347,325.0,False,
acc_01198,2026-06-02 16:16:31,unknown_device,unknown,11727,485.0,False,
acc_01199,2026-06-02 16:16:55,unknown_device,unknown,12501,441.0,False,
acc_01200,2026-06-02 16:17:07,unknown_device,unknown,14099,143.0,False,
acc_01201,2026-06-02 16:17:11,MacOS,unknown,8193,436.0,False,
acc_01202,2026-06-02 16:17:18,unknown_device,unknown,5938,264.0,False,
acc_01203,2026-06-02 16:17:30,unknown_device,unknown,8320,123.0,False,
acc_01204,2026-06-02 16:17:36,unknown_device,unknown,16483,494.0,False,
acc_01205,2026-06-02 16:17:42,unknown_device,unknown,6276,191.0,False,
acc_01206,2026-06-02 16:17:49,unknown_device,unknown,11344,225.0,False,
acc_01207,2026-06-02 16:18:13,unknown_device,unknown,15528,384.0,False,
acc_01208,2026-06-02 16:18:50,Windows,unknown,2616,225.0,False,
acc_01209,2026-06-02 16:19:18,unknown_device,unknown,16075,203.0,False,
acc_01210,2026-06-02 16:19:51,unknown_device,unknown,2695,387.0,False,
acc_01211,2026-06-02 16:19:53,unknown_device,unknown,12839,469.0,False,
acc_01212,2026-06-02 16:20:14,unknown_device,unknown,1359,299.0,False,
acc_01213,2026-06-02 16:20:39,iOS Device,unknown,6741,387.0,False,
acc_01214,2026-06-02 16:20:46,unknown_device,unknown,15111,191.0,False,
acc_01215,2026-06-02 16:21:15,unknown_device,unknown,11100,428.0,False,
acc_01216,2026-06-02 16:22:17,unknown_device,unknown,5033,264.0,False,
acc_01217,2026-06-02 16:23:08,Windows,unknown,16777,204.0,False,
acc_01218,2026-06-02 16:23:24,unknown_device,unknown,9178,310.0,False,
acc_01219,2026-06-02 16:23:26,unknown_device,unknown,6556,337.0,False,
acc_01220,2026-06-02 16:24:00,unknown_device,unknown,5295,315.0,False,
acc_01221,2026-06-02 16:24:02,unknown_device,unknown,14618,436.0,False,
acc_01222,2026-06-02 16:24:59,Windows,unknown,3941,158.0,False,
acc_01223,2026-06-02 16:25:28,unknown_device,unknown,6635,264.0,False,
acc_01224,2026-06-02 16:25:51,unknown_device,unknown,7648,330.0,False,
acc_01225,2026-06-02 16:26:19,Trident/7.0,unknown,13809,315.0,False,
acc_01226,2026-06-02 16:26:52,unknown_device,unknown,6877,272.0,False,
acc_01227,2026-06-02 16:27:27,unknown_device,unknown,6174,269.0,False,
acc_01228,2026-06-02 16:27:50,unknown_device,unknown,17188,264.0,False,
acc_01229,2026-06-02 16:27:53,unknown_device,unknown,7856,110.0,False,
acc_01230,2026-06-02 16:28:08,unknown_device,unknown,14661,110.0,False,
acc_01231,2026-06-02 16:29:10,unknown_device,unknown,1877,272.0,False,
acc_01232,2026-06-02 16:29:31,unknown_device,unknown,1893,315.0,False,
acc_01233,2026-06-02 16:29:33,unknown_device,unknown,10854,444.0,False,
acc_01234,2026-06-02 16:29:48,unknown_device,unknown,12105,327.0,False,
acc_01235,2026-06-02 16:30:00,unknown_device,unknown,14131,158.0,False,
acc_01236,2026-06-02 16:30:14,Windows,unknown,3821,184.0,False,
acc_01237,2026-06-02 16:30:29,unknown_device,unknown,9839,191.0,False,
acc_01238,2026-06-02 16:31:22,unknown_device,unknown,11157,251.0,False,
acc_01239,2026-06-02 16:31:33,MacOS,unknown,17541,177.0,False,
acc_01240,2026-06-02 16:31:34,unknown_device,unknown,11516,123.0,False,
acc_01241,2026-06-02 16:32:46,unknown_device,unknown,12577,204.0,False,
acc_01242,2026-06-02 16:32:53,unknown_device,unknown,14482,181.0,False,
acc_01243,2026-06-02 16:33:01,unknown_device,unknown,2744,310.0,False,
acc_01244,2026-06-02 16:33:18,unknown_device,unknown,15111,476.0,False,
acc_01245,2026-06-02 16:33:34,unknown_device,unknown,15063,324.0,False,
acc_01246,2026-06-02 16:33:41,unknown_device,unknown,10930,330.0,False,
acc_01247,2026-06-02 16:33:51,unknown_device,unknown,18201,220.0,False,
acc_01248,2026-06-02 16:34:31,unknown_device,unknown,2234,126.0,False,
acc_01249,2026-06-02 16:34:42,Trident/7.0,unknown,14441,387.0,False,
acc_01250,2026-06-02 16:34:57,unknown_device,unknown,5635,123.0,False,
acc_01251,2026-06-02 16:35:04,unknown_device,unknown,6530,123.0,False,
acc_01252,2026-06-02 16:35:10,iOS Device,unknown,16075,441.0,False,
acc_01253,2026-06-02 16:35:30,unknown_device,unknown,16255,204.0,False,
acc_01254,2026-06-02 16:35:31,unknown_device,unknown,7292,476.0,False,
acc_01255,2026-06-02 16:35:31,unknown_device,unknown,10349,225.0,False,
acc_01256,2026-06-02 16:35:45,synthetic_device_ring_001,unknown,11319,226.0,True,ring_001
acc_01257,2026-06-02 16:35:46,unknown_device,unknown,11207,324.0,False,
acc_01258,2026-06-02 16:35:50,unknown_device,unknown,16659,204.0,False,
acc_01259,2026-06-02 16:35:54,unknown_device,unknown,17939,299.0,False,
acc_01260,2026-06-02 16:36:47,unknown_device,unknown,8113,225.0,False,
acc_01261,2026-06-02 16:36:50,Windows,unknown,14479,428.0,False,
acc_01262,2026-06-02 16:37:09,unknown_device,unknown,7508,220.0,False,
acc_01263,2026-06-02 16:38:02,unknown_device,unknown,6174,205.0,False,
acc_01264,2026-06-02 16:38:10,unknown_device,unknown,14502,194.0,False,
acc_01265,2026-06-02 16:39:19,unknown_device,unknown,17469,181.0,False,
acc_01266,2026-06-02 16:39:26,unknown_device,unknown,6170,269.0,False,
acc_01267,2026-06-02 16:41:03,unknown_device,unknown,6070,428.0,False,
acc_01268,2026-06-02 16:41:21,Windows,unknown,7815,330.0,False,
acc_01269,2026-06-02 16:41:41,unknown_device,unknown,5355,204.0,False,
acc_01270,2026-06-02 16:41:45,unknown_device,unknown,3605,325.0,False,
acc_01271,2026-06-02 16:42:25,unknown_device,unknown,1906,330.0,False,
acc_01272,2026-06-02 16:42:50,unknown_device,unknown,16709,264.0,False,
acc_01273,2026-06-02 16:42:58,unknown_device,unknown,2408,123.0,False,
acc_01274,2026-06-02 16:43:03,unknown_device,unknown,11106,264.0,False,
acc_01275,2026-06-02 16:43:39,unknown_device,unknown,14186,387.0,False,
acc_01276,2026-06-02 16:44:15,unknown_device,unknown,13381,310.0,False,
acc_01277,2026-06-02 16:44:28,unknown_device,unknown,1214,123.0,False,
acc_01278,2026-06-02 16:45:25,unknown_device,unknown,4658,310.0,False,
acc_01279,2026-06-02 16:45:31,unknown_device,unknown,15399,485.0,False,
acc_01280,2026-06-02 16:46:10,unknown_device,unknown,7508,444.0,False,
acc_01281,2026-06-02 16:46:18,unknown_device,unknown,4067,225.0,False,
acc_01282,2026-06-02 16:46:41,MacOS,unknown,16326,299.0,False,
acc_01283,2026-06-02 16:47:13,unknown_device,unknown,5698,310.0,False,
acc_01284,2026-06-02 16:48:42,unknown_device,unknown,synthetic_token_ring_004,315.0,True,ring_004
acc_01285,2026-06-02 16:49:36,unknown_device,unknown,12577,327.0,False,
acc_01286,2026-06-02 16:50:16,MacOS,unknown,1357,226.0,False,
acc_01287,2026-06-02 16:51:02,unknown_device,unknown,2939,204.0,False,
acc_01288,2026-06-02 16:51:35,unknown_device,unknown,12598,220.0,False,
acc_01289,2026-06-02 16:51:47,unknown_device,unknown,12850,330.0,False,
acc_01290,2026-06-02 16:52:06,unknown_device,unknown,9002,204.0,False,
acc_01291,2026-06-02 16:52:08,unknown_device,unknown,10112,315.0,False,
acc_01292,2026-06-02 16:52:11,Trident/7.0,unknown,12099,264.0,False,
acc_01293,2026-06-02 16:52:28,unknown_device,unknown,synthetic_token_ring_004,-1.0,True,ring_004
acc_01294,2026-06-02 16:52:46,unknown_device,unknown,16630,184.0,False,
acc_01295,2026-06-02 16:53:02,unknown_device,unknown,11207,330.0,False,
acc_01296,2026-06-02 16:53:14,unknown_device,unknown,3681,315.0,False,
acc_01297,2026-06-02 16:53:16,unknown_device,unknown,1322,436.0,False,
acc_01298,2026-06-02 16:53:43,unknown_device,unknown,3738,226.0,False,
acc_01299,2026-06-02 16:54:08,unknown_device,unknown,5571,251.0,False,
acc_01300,2026-06-02 16:55:48,unknown_device,unknown,7413,123.0,False,
acc_01301,2026-06-02 16:56:30,unknown_device,unknown,9537,325.0,False,
acc_01302,2026-06-02 16:56:33,unknown_device,unknown,15990,492.0,False,
acc_01303,2026-06-02 16:56:56,unknown_device,unknown,4527,441.0,False,
acc_01304,2026-06-02 16:57:00,unknown_device,unknown,2884,126.0,False,
acc_01305,2026-06-02 16:57:02,unknown_device,unknown,16873,264.0,False,
acc_01306,2026-06-02 16:58:14,unknown_device,unknown,5409,204.0,False,
acc_01307,2026-06-02 16:58:38,unknown_device,unknown,5811,498.0,False,
acc_01308,2026-06-02 16:58:46,unknown_device,unknown,6070,492.0,False,
acc_01309,2026-06-02 16:58:50,unknown_device,unknown,synthetic_token_ring_004,184.0,True,ring_004
acc_01310,2026-06-02 16:58:58,unknown_device,unknown,10836,191.0,False,
acc_01311,2026-06-02 16:59:41,unknown_device,unknown,4976,472.0,False,
acc_01312,2026-06-02 16:59:47,unknown_device,unknown,12686,143.0,False,
acc_01313,2026-06-02 17:00:21,unknown_device,unknown,2616,123.0,False,
acc_01314,2026-06-02 17:00:26,unknown_device,unknown,18268,315.0,False,
acc_01315,2026-06-02 17:01:01,MacOS,unknown,12487,308.0,False,
acc_01316,2026-06-02 17:01:13,unknown_device,unknown,10313,220.0,False,
acc_01317,2026-06-02 17:01:46,unknown_device,unknown,15832,325.0,False,
acc_01318,2026-06-02 17:01:57,unknown_device,unknown,8135,123.0,False,
acc_01319,2026-06-02 17:02:03,unknown_device,unknown,5903,327.0,False,
acc_01320,2026-06-02 17:02:27,unknown_device,unknown,4164,441.0,False,
acc_01321,2026-06-02 17:03:40,Windows,unknown,18227,310.0,False,
acc_01322,2026-06-02 17:04:30,Windows,unknown,15570,330.0,False,
acc_01323,2026-06-02 17:04:38,unknown_device,unknown,12382,433.0,False,
acc_01324,2026-06-02 17:04:39,Trident/7.0,unknown,2585,469.0,False,
acc_01325,2026-06-02 17:04:52,unknown_device,unknown,14839,325.0,False,
acc_01326,2026-06-02 17:05:12,unknown_device,unknown,17055,synthetic_addr_ring_005,True,ring_005
acc_01327,2026-06-02 17:05:12,unknown_device,unknown,12552,325.0,False,
acc_01328,2026-06-02 17:05:36,unknown_device,unknown,7529,204.0,False,
acc_01329,2026-06-02 17:06:03,unknown_device,unknown,16508,387.0,False,
acc_01330,2026-06-02 17:06:40,unknown_device,unknown,15887,143.0,False,
acc_01331,2026-06-02 17:06:41,Windows,unknown,2256,-1.0,False,
acc_01332,2026-06-02 17:06:47,unknown_device,unknown,12616,-1.0,False,
acc_01333,2026-06-02 17:06:48,unknown_device,unknown,7689,433.0,False,
acc_01334,2026-06-02 17:07:25,unknown_device,unknown,synthetic_token_ring_003,231.0,True,ring_003
acc_01335,2026-06-02 17:07:37,unknown_device,unknown,17188,143.0,False,
acc_01336,2026-06-02 17:07:38,unknown_device,unknown,16521,158.0,False,
acc_01337,2026-06-02 17:07:47,unknown_device,unknown,18390,264.0,False,
acc_01338,2026-06-02 17:08:01,unknown_device,unknown,16659,205.0,False,
acc_01339,2026-06-02 17:08:12,synthetic_device_ring_002,unknown,2114,310.0,True,ring_002
acc_01340,2026-06-02 17:08:21,unknown_device,unknown,4029,272.0,False,
acc_01341,2026-06-02 17:09:30,unknown_device,unknown,6902,143.0,False,
acc_01342,2026-06-02 17:09:33,unknown_device,unknown,5273,315.0,False,
acc_01343,2026-06-02 17:11:02,unknown_device,unknown,1431,343.0,False,
acc_01344,2026-06-02 17:11:28,unknown_device,unknown,17188,synthetic_addr_ring_006,True,ring_006
acc_01345,2026-06-02 17:11:48,unknown_device,unknown,5168,330.0,False,
acc_01346,2026-06-02 17:12:30,Windows,unknown,5454,485.0,False,
acc_01347,2026-06-02 17:12:30,unknown_device,unknown,3191,315.0,False,
acc_01348,2026-06-02 17:12:57,unknown_device,unknown,15993,184.0,False,
acc_01349,2026-06-02 17:12:58,unknown_device,unknown,11799,126.0,False,
acc_01350,2026-06-02 17:14:12,unknown_device,unknown,8868,330.0,False,
acc_01351,2026-06-02 17:15:08,unknown_device,unknown,8431,123.0,False,
acc_01352,2026-06-02 17:15:37,unknown_device,unknown,5262,203.0,False,
acc_01353,2026-06-02 17:16:07,unknown_device,unknown,10960,204.0,False,
acc_01354,2026-06-02 17:16:14,unknown_device,unknown,7483,387.0,False,
acc_01355,2026-06-02 17:16:46,unknown_device,unknown,10776,485.0,False,
acc_01356,2026-06-02 17:16:53,unknown_device,unknown,11207,420.0,False,
acc_01357,2026-06-02 17:17:12,unknown_device,unknown,18063,325.0,False,
acc_01358,2026-06-02 17:17:17,MacOS,unknown,9417,441.0,False,
acc_01359,2026-06-02 17:18:07,unknown_device,unknown,4649,225.0,False,
acc_01360,2026-06-02 17:18:20,unknown_device,unknown,14874,269.0,False,
acc_01361,2026-06-02 17:18:22,unknown_device,unknown,12928,315.0,False,
acc_01362,2026-06-02 17:18:36,unknown_device,unknown,9992,387.0,False,
acc_01363,2026-06-02 17:18:56,unknown_device,unknown,12970,494.0,False,
acc_01364,2026-06-02 17:18:57,unknown_device,unknown,1342,126.0,False,
acc_01365,2026-06-02 17:18:59,unknown_device,unknown,5033,123.0,False,
acc_01366,2026-06-02 17:19:42,unknown_device,unknown,8528,476.0,False,
acc_01367,2026-06-02 17:20:20,unknown_device,unknown,7585,184.0,False,
acc_01368,2026-06-02 17:20:20,unknown_device,unknown,9335,177.0,False,
acc_01369,2026-06-02 17:20:40,unknown_device,unknown,12501,191.0,False,
acc_01370,2026-06-02 17:21:18,Windows,unknown,10616,476.0,False,
acc_01371,2026-06-02 17:21:40,Windows,unknown,12722,-1.0,False,
acc_01372,2026-06-02 17:21:47,unknown_device,unknown,6328,444.0,False,
acc_01373,2026-06-02 17:22:23,Windows,unknown,18268,441.0,False,
acc_01374,2026-06-02 17:22:35,unknown_device,unknown,7919,492.0,False,
acc_01375,2026-06-02 17:22:42,unknown_device,unknown,11207,231.0,False,
acc_01376,2026-06-02 17:23:02,MacOS,unknown,12253,315.0,False,
acc_01377,2026-06-02 17:23:45,unknown_device,unknown,17957,-1.0,False,
acc_01378,2026-06-02 17:24:05,unknown_device,unknown,8695,204.0,False,
acc_01379,2026-06-02 17:24:19,unknown_device,unknown,7585,272.0,False,
acc_01380,2026-06-02 17:24:43,unknown_device,unknown,11144,428.0,False,
acc_01381,2026-06-02 17:25:07,unknown_device,unknown,16560,181.0,False,
acc_01382,2026-06-02 17:25:09,unknown_device,unknown,12577,143.0,False,
acc_01383,2026-06-02 17:25:12,unknown_device,unknown,11839,299.0,False,
acc_01384,2026-06-02 17:26:46,VS988 Build/NRD90U,unknown,2755,512.0,False,
acc_01385,2026-06-02 17:27:04,unknown_device,unknown,14887,181.0,False,
acc_01386,2026-06-02 17:27:26,Windows,unknown,17088,472.0,False,
acc_01387,2026-06-02 17:27:27,unknown_device,unknown,1078,123.0,False,
acc_01388,2026-06-02 17:28:06,unknown_device,unknown,15111,272.0,False,
acc_01389,2026-06-02 17:28:18,unknown_device,unknown,11796,203.0,False,
acc_01390,2026-06-02 17:28:34,unknown_device,unknown,15497,310.0,False,
acc_01391,2026-06-02 17:31:05,unknown_device,unknown,9048,143.0,False,
acc_01392,2026-06-02 17:31:11,rv:11.0,unknown,15007,231.0,False,
acc_01393,2026-06-02 17:31:20,Trident/7.0,unknown,3052,191.0,False,
acc_01394,2026-06-02 17:32:50,unknown_device,unknown,17404,325.0,False,
acc_01395,2026-06-02 17:32:55,Windows,unknown,11282,476.0,False,
acc_01396,2026-06-02 17:33:13,unknown_device,unknown,5772,184.0,False,
acc_01397,2026-06-02 17:34:20,unknown_device,unknown,4663,433.0,False,
acc_01398,2026-06-02 17:34:20,unknown_device,unknown,11282,272.0,False,
acc_01399,2026-06-02 17:34:22,Windows,unknown,10616,325.0,False,
acc_01400,2026-06-02 17:34:27,Trident/7.0,unknown,6019,337.0,False,
acc_01401,2026-06-02 17:35:33,synthetic_device_ring_001,unknown,7921,299.0,True,ring_001
acc_01402,2026-06-02 17:35:41,unknown_device,unknown,15916,-1.0,False,
acc_01403,2026-06-02 17:35:49,unknown_device,unknown,6793,384.0,False,
acc_01404,2026-06-02 17:35:49,unknown_device,unknown,3055,512.0,False,
acc_01405,2026-06-02 17:35:59,unknown_device,unknown,16375,226.0,False,
acc_01406,2026-06-02 17:36:13,unknown_device,unknown,15592,264.0,False,
acc_01407,2026-06-02 17:36:15,Trident/7.0,unknown,3682,485.0,False,
acc_01408,2026-06-02 17:38:13,unknown_device,unknown,12449,143.0,False,
acc_01409,2026-06-02 17:38:24,unknown_device,unknown,7676,194.0,False,
acc_01410,2026-06-02 17:38:59,unknown_device,unknown,12614,512.0,False,
